央视直播,#genre#
镇平,http://live.dxhmt.cn:9081/tv/11324-1.m3u8
唐河,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
桐柏,http://live.dxhmt.cn:9081/tv/11330-1.m3u8
邓州,http://live.dxhmt.cn:9081/tv/11381-1.m3u8
夏邑,http://live.dxhmt.cn:9081/tv/11426-1.m3u8
永城,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
罗山,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
光山,http://live.dxhmt.cn:9081/tv/11522-1.m3u8
新县,http://live.dxhmt.cn:9081/tv/11523-1.m3u8
潢川,http://live.dxhmt.cn:9081/tv/11526-1.m3u8
西华,http://live.dxhmt.cn:9081/tv/11622-1.m3u8
沈丘,http://live.dxhmt.cn:9081/tv/11624-1.m3u8
郸城,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
项城,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
西平,http://live.dxhmt.cn:9081/tv/11721-1.m3u8
上蔡,http://live.dxhmt.cn:9081/tv/11722-1.m3u8
平舆,http://live.dxhmt.cn:9081/tv/11723-1.m3u8
确山,http://live.dxhmt.cn:9081/tv/11725-1.m3u8
济源,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
等分综合,http://live.dxhmt.cn:9081/tv/10185-1.m3u8
永城民生,http://live.dxhmt.cn:9081/tv/11481-2.m3u8
巩义新闻综合,http://live.dxhmt.cn:9081/tv/10181-1.m3u8
新密新闻,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
汝州科教,http://live.dxhmt.cn:9081/tv/10482-2.m3u8
舞钢新闻综合,http://live.dxhmt.cn:9080/13937510433/1fd30c3556cd401089d087167a7879fe.m3u8
舞钢社会生活,http://live.dxhmt.cn:9080/13937510433/163e693acc664e7980b44f105d696a42.m3u8
栾川新闻,http://live.dxhmt.cn:9081/tv/10324-1.m3u8
宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
社旗综合,http://live.dxhmt.cn:9081/tv/11327-1.m3u8
淅川综合,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
鹿邑新闻,http://live.dxhmt.cn:9081/tv/11628-1.m3u8
杞县新闻综合,http://live.dxhmt.cn:9081/tv/10221-1.m3u8
泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8
遂平一套,http://live.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
正阳一套,http://live.dxhmt.cn:9081/tv/11724-1.m3u8
获嘉综合,http://live.dxhmt.cn:9081/tv/10724-1.m3u8
卫辉综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8
新乡县电视台,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
安阳科教,http://live.dxhmt.cn:9080/18625858176/f392f86c91c74101b1873bdf7f40b8bc.m3u8
安阳公共,http://live.dxhmt.cn:9080/18625858176/b53f118c3ffc4a5c82b6f14b8301fd17.m3u8
安阳县新闻综合,http://live.dxhmt.cn:9081/tv/10522-1.m3u8
滑县民生,http://live.dxhmt.cn:9081/tv/10526-2.m3u8
滑县快乐3,http://live.dxhmt.cn:9081/tv/10526-3.m3u8
南乐综合,http://live.dxhmt.cn:9081/tv/10923-1.m3u8
商城新闻,http://live.dxhmt.cn:9081/tv/11524-1.m3u8
襄城综合,http://live.dxhmt.cn:9081/tv/11025-1.m3u8
湖北武汉科技生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
湖北武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
湖北武汉海外,http://stream.appwuhan.com/6tzb/sd/live.m3u8
湖北十堰新闻,https://p2bj.weizan.cn/351104/837056569960221505/live.m3u8
湖北十堰公共,https://p2bj.weizan.cn/351104/694292401376336037/live.m3u8
湖北荆门新闻台,http://live.jmtv.com.cn/xwzh/sd/live.m3u8
湖北仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
湖北仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
湖北大冶一套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102TC1T.m3u8
湖北大冶二套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102TC2T.m3u8
湖北鹤峰综合频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100hftv.m3u8
湖北大悟综合,http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129dwzhpd.m3u8
湖北广水新闻综合,http://guangshui.live.tempsource.cjyun.org/videotmp/s10146GSXW.m3u8
湖北吉州新闻综合,http://218.204.153.158/10.m3u8
湖北十堰新闻频道,http://fangxian.tempsource.cjyun.org/videotmp/s10064fxtv1.m3u8
湖北 ‖ 武汉综合台,http://stream.appwuhan.com/1tzb/sd/live.m3u8
湖北 ‖ 襄阳综合台,http://xiangyang.live.cjyun.org/video/s10125-news_hd/index.m3u8
湖北 ‖ 襄阳公共台,http://xiangyang.live.cjyun.org/video/s10125-education_hd.m3u8
湖北 ‖ 襄阳经济台,http://xiangyang.live.cjyun.org/video/s10125-society_hd/index.m3u8
湖北 ‖ 鄂州公共台,http://ezhou.live.cjyun.org/video/s10098-EZ1T/index.m3u8
湖北 ‖ 咸宁综合台,http://xianning.live.cjyun.org/video/s10140-XNGG.m3u8
湖北 ‖ 黄冈综合台,http://huanggang.live.cjyun.org/video/s10120-xwzh.m3u8
湖北 ‖ 黄冈公共台,http://huanggang.live.cjyun.org/video/s10120-xwgg.m3u8
武汉四套经济频道,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体频道,http://stream.appwuhan.com/5tzb/sd/live.m3u8
随州一套新闻综合频道,http://suizhou.source.cjyun.org/video/s10145-szzhpd.m3u8
随州二套农村频道,http://suizhou.source.cjyun.org/video/s10145-szncpd.m3u8
孝感新闻综合频道,http://xiaogan.live.cjyun.org/video/s10139-xg.flv
孝感公共频道,http://xiaogan.live.cjyun.org/video/s10139-shpd.flv
秭归新闻综合频道,http://zigui.live.cjyun.org/video/s10111-ZGTV1.m3u8
黄冈一套新闻频道,http://huanggang.live.cjyun.org/video/s10120-xwzh.flv
咸宁新闻综合频道,http://xianning.live.cjyun.org/video/s10140-XNGG.flv
咸宁公共频道,http://xianning.live.cjyun.org/video/s10140-XNTV-1.flv
恩施新闻综合频道,http://enshi.live.cjyun.org/video/s10070-eszh.flv
恩施公共频道,http://enshi.live.cjyun.org/video/s10070-esgg.flv
大冶一套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC1T.m3u8
大冶二套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC2T.m3u8
鹤峰综合频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv.m3u8
大悟综合,http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129-dwzhpd.m3u8
孝昌新闻党建,http://xiaochang.live.cjyun.org/video/s10128-xcxw/index.m3u8
孝昌生活频道,http://xiaochang.live.cjyun.org/video/s10128-xcsh/index.m3u8
应城新闻综合,http://yingcheng.live.cjyun.org/video/s10135-YCZH/index.m3u8
应城生活频道,http://yingcheng.live.cjyun.org/video/s10135-YCDJ/index.m3u8
广水新闻综合,http://guangshui.live.tempsource.cjyun.org/videotmp/s10146-GSXW.m3u8
红安综合,http://hongan.live.cjyun.org/video/s10063-HAZH.m3u8
罗田旅游,http://luotian.live.cjyun.org/video/s10013-LTLY/index.m3u8
罗田综合,http://luotian.live.cjyun.org/video/s10013-LTZH/index.m3u8
湖北 Ⅰ 荆门公共台,http://live.jmtv.com.cn/ngpd/sd/live.m3u8#http://jingmen.live.cjyun.org/video/s10101-jmggpd.m3u8
武宁电视台综合频道,http://live05.jxtvcn.com.cn/live-jxtvcn/ganyun_wuning.m3u8
德兴电视台综合频道,http://218.64.168.174:5011/vod/hls/c01/live.m3u8
湖南茶频道,http://112.17.40.140/PLTV/88888888/224/3221226744/index.m3u8
湖南娄底综合台,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
湖南溆浦频道,http://liveplay.rednet.cn/live/xupu_tv.m3u8
湖南长沙影视台,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.m3u8
湖南湘西公共台,http://36514.hlsplay.aodianyun.com/tv_radio_36514/tv_channel_1381.m3u8
湖南湘潭综合台,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南云溪新闻频道,http://liveplay.rednet.cn/live/yunxi_tv.m3u8
湖南张家界公共频道,http://stream.zjjrtv.com/zjjtv2/playlist.m3u8
湖南张家界新闻频道,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
湖南沅陵新闻综合,https://40874.hlsplay.aodianyun.com/tv_radio_40874/tv_channel_1729.m3u8
湖南张家界公共,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
湖南都市,http://kjol.cc/proxy/hunan.php?id=346
湖南金鹰纪实,http://kjol.cc/proxy/hunan.php?id=316
湖南金鹰卡通,http://kjol.cc/proxy/hunan.php?id=287
湖南教育电视台,http://pull.hnedutv.com/live/edutv.m3u8
湖南娄底综合,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
湖南长沙地铁移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
湖南长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8
湖南长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8
湖南衡山,http://hnhs.chinashadt.com:1936/hnhs/tv6.stream/chunklist_w541918932.m3u8
湖南路口,http://vod.zzlknews.cn:40731/live/_definst_/lxzh/chunklist_w904502203.m3u8
湖南金鹰纪实 SD,http://112.17.40.140/PLTV/88888888/224/3221226831/index.m3u8
湖南经视高清,http://7.gerss.cn/88888/wn.php?id=10000040
湖南经视高清2,http://7.gerss.cn/88888/wn.php?id=10000251
湖南电视剧高清,http://7.gerss.cn/88888/wn.php?id=10000045
湖南娱乐高清,http://7.gerss.cn/88888/wn.php?id=10000042
湖南都市高清,http://7.gerss.cn/88888/wn.php?id=10000043
湖南公共高清,http://7.gerss.cn/88888/wn.php?id=10000046
湖南教育频道,http://7.gerss.cn/88888/wn.php?id=10000037
湖南国际频道,http://7.gerss.cn/88888/wn.php?id=10000038
湖南电影高清,http://7.gerss.cn/88888/wn.php?id=10000044
湖南导视,http://7.gerss.cn/88888/wn.php?id=10000039
金鹰纪实高清,http://7.gerss.cn/88888/wn.php?id=10000041
金鹰卡通高清,http://7.gerss.cn/88888/wn.php?id=10000036
湖南新化新闻综合高清,http://play-dgv-xhncloud.voc.com.cn/live/5243_fLcKRo.m3u8
湖南新晃时政高清,http://play-dgv-xhncloud.voc.com.cn/live/5243_rCfrpv.m3u8
湖南耒阳电视台高清,http://play-dgv-xhncloud.voc.com.cn/live/5243_XY4U6u.m3u8
湖南麻阳综合高清,http://play-dgv-xhncloud.voc.com.cn/live/5243_k8ZiVw.m3u8
湖南城步电视台高清,http://play-dgv-xhncloud.voc.com.cn/live/5243_e4SQvz.m3u8
湖南桂东综合高清,http://play-dgv-xhncloud.voc.com.cn/live/5243_MAhJNA.m3u8
湖南洪江时政高清,http://play-dgv-xhncloud.voc.com.cn/live/5243_gN02B2.m3u8
湖南双峰电视台,http://play-dgv-xhncloud.voc.com.cn/live/5243_8jKeTt.m3u8
湖南绥宁县电视台高清,http://bl.suining.dingtoo.com/AppName/StreamName.m3u8
湖南靖州综合高清,http://play-dgv-xhncloud.voc.com.cn/live/5243_07Gq3l.m3u8
湖南东安综合高清,http://play-dgv-xhncloud.voc.com.cn/live/5243_kbExtx.m3u8
湖南华容新闻综合高清,http://liveplay.rednet.cn/live/huarong_60187.m3u8
广东戏曲,http://szlive.grtn.cn/lnxq/sd/live.m3u8
广东江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8
广东蛇口电视台,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8
广东佛山综合,http://dslive.grtn.cn/fszh/sd/live.m3u8
广东韶关综合,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
广东潮州综合,http://live.zscz0768.com/live/zhpd.m3u8#http://dslive.grtn.cn/czzh/sd/live.m3u8
广东潮州公共,http://live.zscz0768.com/live/ggpd.m3u8
广东河源综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8#http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
广东河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8
广东湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
广东汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
广东云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8
广东肇庆综合,http://dslive.grtn.cn/zqzh/playlist.m3u8
广东珠海1,http://dslive.grtn.cn/zhzh/sd/live.m3u8
广东惠州综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8
广东电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
广东清远综合频道,http://hls.wiseqx.com/live/qxzh.m3u8
广东清远公共频道,http://hls.wiseqx.com/live/qxgg.m3u8
广东韶关公共频道,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
广东阳江公共频道,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
广东阳江新闻频道,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
广东湛江公共频道,http://120.237.237.11:8000/public/HDCH02/playlist.m3u8
汕头综合,http://dslive.grtn.cn/stzh/playlist.m3u8?ts#http://dslive.grtn.cn/stzh/sd/live.m3u8
茂名综合,http://dslive.grtn.cn/mmzh/sd/live.m3u8
阳江综合,http://dslive.grtn.cn/yjzh/sd/live.m3u8
梅州综合,http://dslive.grtn.cn/mzzh/sd/live.m3u8
深圳龙岗频道,http://liveplay.sznews.com/66_norecord_live/357.m3u8
广东体育,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=8&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
潮安综合,http://chaoan.chaoantv.com:8278/zongyi_728/playlist.m3u8#http://chaoan.chaoantv.com:8278/zongyi_1028/playlist.m3u8#http://chaoan.chaoantv.com:8278/live/chaoanzongyi.m3u8
潮安影视,http://chaoan.chaoantv.com:8278/live/chaoanyingshi.m3u8#http://chaoan.chaoantv.com:8278/h_yingshi_1028/playlist.m3u8
梅州综合频道,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
梅州公共频道,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
佛山影视频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.m3u8
佛山公共,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.m3u8#http://3026552983.cloudvdn.com/a.m3u8?domain=pili-live-rtmp.wdit.com.cn&player=Pa0AAN8V_btyjeYV&secondToken=secondToken%3A_ZGSST3ZVrIcsTOvWQ_986vKfMc&streamid=wditlive%3Awditlive%2Ffs_ggpd&v3=1
佛山新闻频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
佛山顺德,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.m3u8
佛山高明频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_gmpd.m3u8
佛山三水频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sspd.m3u8
佛山南海频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.m3u8
开平生活,http://31355.hlsplay.aodianyun.com/tv_radio_31355/tv_channel_1435.m3u8#https://31355.hlsplay.aodianyun.com/tv_radio_31355/tv_channel_1435.m3u8
中山综合,http://v.zsbtv.com.cn/qTl38me/t1mhTs3.m3u8
中山公共,http://v.zsbtv.com.cn/H3QclaV/b34g3sc.m3u8
绥宁台,http://bl.suining.dingtoo.com:80/AppName/StreamName.m3u8
东莞综合,http://dslive.grtn.cn/dgzh/sd/live.m3u8
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8#http://gddb.chinashadt.com:1935/live/video2.stream/chunklist_w790029847.m3u8
广东卫视FHD,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227249/index.m3u8#http://223.110.245.155/ott.js.chinamobile.com/PLTV/3/224/3221227445/index.m3u8
广东卫视HD,http://121.31.30.90:8085/ysten-business/live/hdguangdongstv/1.m3u8#http://223.110.243.136/PLTV/3/224/3221227249/index.m3u8#http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221225906/index.m3u8
广东卫视高清,http://183.207.249.71/PLTV/3/224/3221225592/index.m3u8
广东嘉佳卡通,http://183.207.249.9/PLTV/2/224/3221226099/index.m3u8
广元公共,http://3g.dzsm.com/streamer/gy04.m3u8
广元影视,http://3g.dzsm.com/streamer/gy02.m3u8
广元科教,http://3g.dzsm.com/streamer/gy01.m3u8
广元综合,http://3g.dzsm.com/streamer/gy03.m3u8
蛇口综合,http://218.17.99.211:82/hls/d4encs75.m3u8
番禺,http://live.pybtv.cn/channel1/sd/live.m3u8
肇庆综合,http://dslive.grtn.cn/zqzh/sd/live.m3u8?_upt=22426f991577923762
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/chunklist_w1330203773.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
鹤山综合,http://pili-live-rtmp.68.i2863.com/i2863-68/live_68_293669.m3u8
东莞2,http://stream.sun0769.com/dgrtv1/mp4:tv2/index.m3u8?channel=1&t=1570433512&ttl=28800&key=fe65e427e0b58aec039809377c04b1e0&wsSession=371ea2ad6e9512a5c9274689-157043356571382&wsIPSercert=a0a4b2a9962adcf715f749eb9fe2638a&wsMonitor=0
开平综合,https://31355.hlsplay.aodianyun.com/tv_radio_31355/tv_channel_1434.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
广西贺州综合,http://live.mudu.tv/watch/kwe7ad.m3u8
广西柳州新闻频道,http://liveplay.lztvnet.com/live/31750_cc3fcb0f68b311e992905cb9018cf0d4.m3u8
广西柳州公共,http://39.135.32.29:6610/000000001000/lzgg/1.m3u8?IASHttpSessionId=OTT
广西柳州科教,http://liveplay.lztvnet.com/live/31750_e1bbfc0b68b311e992905cb9018cf0d4.m3u8
广西田东电视台,http://live.mudu.tv/watch/nczet8.m3u8
广西南宁新闻综合频道,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
广西南宁都市生活频道,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
广西南宁影视娱乐频道,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁公共频道,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁老友LIVE频道,http://hls.nntv.cn/nnlive/NNTV_LYOU.m3u8
北海新闻综合,http://live.mudu.tv/watch/251d94.m3u8
北海经济科教,http://live.mudu.tv/watch/x5038y.m3u8
北海公共频道,http://live.mudu.tv/watch/pypq41.m3u8
玉林新闻综合,http://pili-live-hls.yldst.sobeylive.com/yldst2019/ylxwzh.m3u8
玉林公共频道,http://pili-live-hls.yldst.sobeylive.com/yldst2019/ylgg.m3u8
玉林知识频道,http://pili-live-hls.yldst.sobeylive.com/yldst2019/ylzs.m3u8
崇左综合频道,http://live.mudu.tv/watch/hemxbj.m3u8
来宾综合频道,http://live.mudu.tv/watch/gfctsa.m3u8
钦州综合频道,http://stream.gxqztv.com/01/sd/live.m3u8#http://stream.gxqztv.com/01/playlist.m3u8
钦州公共频道,http://stream.gxqztv.com/qztv03/sd/live.m3u8#http://stream.gxqztv.com/qztv03/playlist.m3u8
马山新闻综合,http://hls.nntv.cn/nnlive/MSTV_A.m3u8
平乐综合,http://live.mudu.tv/watch/c7dsrc.m3u8
荔浦综合频道,http://live.mudu.tv/watch/kvfzk2.m3u8
灌阳综合,http://live.mudu.tv/watch/pu8hrv.m3u8
宾阳电视台,http://live.mudu.tv/watch/w4j7vs.m3u8
阳朔综合,http://live.mudu.tv/watch/18bunw.m3u8
横县电视台,http://live.mudu.tv/watch/pnw265.m3u8
兴安电视台,http://live.mudu.tv/watch/s1q654.m3u8
都安综合,http://live.mudu.tv/watch/wd3u6g.m3u8
灵山电视台,http://live.mudu.tv/watch/w0gec5.m3u8
靖西综合频道,http://live.mudu.tv/watch/7ht25n.m3u8
罗城综合频道,http://120.79.200.144:9100/lctvlive/lch.m3u8
忻城综合,http://222.216.244.93:19355/xctv/ch2.m3u8
陆川综合,http://live.mudu.tv/watch/s3924v.m3u8
容县电视,http://live.mudu.tv/watch/ypa0a6.m3u8
北流电视,http://124.226.233.4:81/hls/001/index.m3u8
凌云综合频道,http://live.mudu.tv/watch/0c7jnn.m3u8
平南综合,http://live.mudu.tv/watch/57u5hz.m3u8
环江综合,http://live.mudu.tv/watch/h3s96b.m3u8
田阳综合,http://live.mudu.tv/watch/ykmxe3.m3u8
天峨综合,http://live.mudu.tv/watch/1zwp4p.m3u8
那坡电视台,http://live.mudu.tv/watch/dmwnbe.m3u8
天等电视台,http://live.mudu.tv/watch/g4hvf9.m3u8
岑溪电视台,http://live.mudu.tv/watch/hucgqx.m3u8
海南卫视标,http://cctv-ip.gq:5051/qq6491443/HL.php?id=3
海南经济,http://cctv-ip.gq:5051/qq6491443/HL.php?id=4
海南新闻,http://cctv-ip.gq:5051/qq6491443/HL.php?id=5
海南公共,http://cctv-ip.gq:5051/qq6491443/HL.php?id=6
海南文旅,http://cctv-ip.gq:5051/qq6491443/HL.php?id=8
海南少儿,http://cctv-ip.gq:5051/qq6491443/HL.php?id=9

西南地区,#genre#
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225640/chunklist.m3u8
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225638/1.m3u8
重庆科教,http://219.153.252.50/PLTV/88888888/224/3221225639/1.m3u8
重庆汽摩,http://219.153.252.50/PLTV/88888888/224/3221225642/1.m3u8
重庆时尚,http://219.153.252.50/PLTV/88888888/224/3221225636/chunklist.m3u8
重庆国际,http://219.153.252.50/PLTV/88888888/224/3221225623/chunklist.m3u8
重庆移动,http://219.153.252.50/PLTV/88888888/224/3221225628/chunklist.m3u8
重庆手持电视,http://219.153.252.50/PLTV/88888888/224/3221225637/1.m3u8
重庆文体娱乐,http://219.153.252.50/PLTV/88888888/224/3221225641/1.m3u8
重庆公共农村,http://219.153.252.50/PLTV/88888888/224/3221225626/chunklist.m3u8
重庆生活资讯,http://219.153.252.50/PLTV/88888888/224/3221225629/chunklist.m3u8
重庆涪陵综合,http://livefuling.chinamcache.com/liveful/fldszb001.m3u8
重庆川江综合,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_25.stream/chunklist.m3u8
重庆两瓶,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/chunklist.m3u8
重庆江津新闻综合,http://jiangjinlive.cbg.cn:1935/ch1.m3u8
重庆江津文化旅游,http://jiangjinlive.cbg.cn:1935/ch2.m3u8
重庆江津经济生活,http://jiangjinlive.cbg.cn:1935/ch0.m3u8
重庆万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
重庆丰都文化旅游,http://125.62.25.201:1936/output0.m3u8
重庆长寿综合,http://qxlmlive.cbg.cn:1935/app_2/ls_63.stream/playlist.m3u8
重庆忠县综合,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
重庆万盛电视台,http://qxlmlive.cbg.cn:1935/app_2/ls_40.stream/chunklist.m3u8
重庆綦江综合频道,http://113.207.29.195:1935/app_2/_definst_/ls_25.stream/playlist.m3u8#http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_25.stream/playlist.m3u8
重庆影视频道,http://219.153.252.50/PLTV/88888888/224/3221225633/chunklist.m3u8
重庆娱乐频道,http://219.153.252.50/PLTV/88888888/224/3221225630/chunklist.m3u8
重庆都市频道,http://219.153.252.50/PLTV/88888888/224/3221225631/chunklist.m3u8
重庆汽摩频道,http://219.153.252.50/PLTV/88888888/224/3221225634/chunklist.m3u8
重庆时尚频道,http://219.153.252.50/PLTV/88888888/224/3221225627/chunklist.m3u8
重庆国际频道,http://219.153.252.50/PLTV/88888888/224/3221225644/chunklist.m3u8
重庆科教频道,http://219.153.252.50/PLTV/88888888/224/3221225632/chunklist.m3u8
重庆武陵山频道,http://qianjianglive.cbg.cn/hls/live/live2/starsam.m3u8
重庆武隆综合频道,http://222.180.10.10:81/hls0
重庆北碚综合频道,http://222.178.181.121:12034/beibei01.m3u8
重庆长寿电视频道,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_63.stream/playlist.m3u8
重庆黔江综合频道,http://qianjianglive.cbg.cn/hls/live/live1/starsam.m3u8
重庆开州综合频道,http://kaixianlive.cbg.cn:10345/1.m3u8
重庆开州生活频道,http://kaixianlive.cbg.cn:10345/5.m3u8
四川文化旅游,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv2/1.m3u8#http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川经济,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv3/1.m3u8#http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川影视文艺,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川星空购物,http://scgctvshow.sctv.com/hdlive/sctv6/1.m3u8
四川妇女儿童,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv7/1.m3u8#http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
四川公共乡村,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv9/1.m3u8#http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川遂宁综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8#http://play.sngdxsn.com/live/xwzh/playlist.m3u8
四川遂宁公共,http://snlive.scsntv.com:8091/live/gggy.m3u8#http://play.sngdxsn.com/live/gggy/playlist.m3u8
四川巴中综合,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8#http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.flv
四川巴中公共,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8#https://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
四川雅安综合,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv
四川雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv
四川雅安雨城频道,http://flv.drs.tv.yatv.tv:8080/channellive/yucheng.flv
雅安新闻高清,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
雅安公共,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
雅安雨城,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
雅安庐山,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
